UserId,EducationLevel,Occupation
YBI1211,High School,Self Employeed
YBI1212,High School,Self Employeed
YBI1213,High School,Office
YBI1214,High School,Self Employeed
YBI1215,High School,Self Employeed
YBI1216,High School,Self Employeed
YBI1217,High School,Self Employeed
YBI1218,High School,Office
YBI1219,High School,Office
YBI1220,High School,Self Employeed
YBI1221,High School,Office
YBI1222,High School,Office
YBI1223,High School,Self Employeed
YBI1224,Graduate,Management
YBI1225,Graduate,Management
YBI1226,Graduate,Management
YBI1227,Graduate,Management
YBI1228,Graduate,Management
YBI1229,Graduate,Management
YBI1230,High School,Self Employeed
YBI1231,High School,Self Employeed
YBI1232,High School,Self Employeed
YBI1233,High School,Self Employeed
YBI1234,High School,Self Employeed
YBI1235,High School,Self Employeed
YBI1236,High School,Self Employeed
YBI1237,High School,Self Employeed
YBI1238,High School,Self Employeed
YBI1239,Graduate,Management
YBI1240,Graduate,Management
YBI1241,Graduate,Management
YBI1242,Graduate,Management
YBI1243,Graduate,Management
YBI1244,Graduate,Management
YBI1245,Graduate,Management
YBI1246,Graduate,Management
YBI1247,Graduate,Management
YBI1248,Graduate,Management
YBI1249,Graduate,Management
YBI1250,Graduate,Management
YBI1251,Graduate,Management
YBI1252,Graduate,Management
YBI1253,Graduate,Management
YBI1254,Graduate,Management
YBI1255,Graduate,Management
YBI1256,Graduate,Management
YBI1257,Graduate,Management
YBI1258,Graduate,Management
YBI1259,Graduate,Management
YBI1260,Graduate,Management
YBI1261,Graduate,Management
YBI1262,Graduate,Management
YBI1263,Graduate,Management
YBI1264,Graduate,Management
YBI1265,Graduate,Management
YBI1266,Graduate,Management
YBI1267,Graduate,Management
YBI1268,Graduate,Management
YBI1269,Graduate,Management
YBI1270,Graduate,Management
YBI1271,Graduate,Management
YBI1272,Graduate,Management
YBI1273,Graduate,Management
YBI1274,Graduate,Management
YBI1275,Graduate,Management
YBI1276,Graduate,Management
YBI1277,Graduate,Management
YBI1278,Graduate,Management
YBI1279,Graduate,Management
YBI1280,High School,Professional
YBI1281,High School,Professional
YBI1282,High School,Professional
YBI1283,High School,Professional
YBI1284,Graduate,Management
YBI1285,Graduate,Management
YBI1286,Graduate,Management
YBI1287,High School,Professional
YBI1288,High School,Professional
YBI1289,High School,Professional
YBI1290,Graduate,Management
YBI1291,High School,Professional
YBI1292,High School,Professional
YBI1293,High School,Professional
YBI1294,High School,Professional
YBI1295,High School,Professional
YBI1296,High School,Self Employeed
YBI1297,High School,Self Employeed
YBI1298,High School,Professional
YBI1299,High School,Professional
YBI1300,High School,Professional
YBI1301,High School,Professional
YBI1302,High School,Professional
YBI1303,High School,Professional
YBI1304,High School,Professional
YBI1305,High School,Professional
YBI1306,High School,Professional
YBI1307,High School,Professional
YBI1308,High School,Professional
YBI1309,High School,Professional
YBI1310,High School,Professional
YBI1311,High School,Professional
YBI1312,High School,Professional
YBI1313,Graduate,Management
YBI1314,High School,Professional
YBI1315,High School,Professional
YBI1316,High School,Professional
YBI1317,High School,Professional
YBI1318,High School,Professional
YBI1319,High School,Professional
YBI1320,High School,Professional
YBI1321,High School,Professional
YBI1322,High School,Professional
YBI1323,High School,Professional
YBI1324,High School,Professional
YBI1325,High School,Professional
YBI1326,High School,Professional
YBI1327,Graduate,Management
YBI1328,Graduate,Management
YBI1329,Graduate,Management
YBI1330,High School,Professional
YBI1331,High School,Professional
YBI1332,Graduate,Management
YBI1333,Graduate,Management
YBI1334,High School,Professional
YBI1335,High School,Professional
YBI1336,Graduate,Management
YBI1337,Graduate,Management
YBI1338,High School,Professional
YBI1339,High School,Professional
YBI1340,Graduate,Management
YBI1341,Graduate,Management
YBI1342,Graduate,Management
YBI1343,High School,Professional
YBI1344,High School,Professional
YBI1345,High School,Professional
YBI1346,Graduate,Management
YBI1347,Graduate,Management
YBI1348,High School,Professional
YBI1349,High School,Professional
YBI1350,High School,Professional
YBI1351,High School,Professional
YBI1352,High School,Professional
YBI1353,Graduate,Management
YBI1354,Graduate,Management
YBI1355,High School,Professional
YBI1356,High School,Professional
YBI1357,High School,Professional
YBI1358,High School,Professional
YBI1359,High School,Professional
YBI1360,Graduate,Management
YBI1361,Graduate,Management
YBI1362,Graduate,Management
YBI1363,Graduate,Management
YBI1364,Graduate,Management
YBI1365,High School,Professional
YBI1366,High School,Professional
YBI1367,High School,Professional
YBI1368,High School,Self Employeed
YBI1369,Graduate,Management
YBI1370,Graduate,Management
YBI1371,Graduate,Management
YBI1372,High School,Professional
YBI1373,High School,Professional
YBI1374,High School,Professional
YBI1375,High School,Professional
YBI1376,High School,Professional
YBI1377,High School,Professional
YBI1378,High School,Professional
YBI1379,Graduate,Management
YBI1380,Graduate,Management
YBI1381,High School,Self Employeed
YBI1382,High School,Self Employeed
YBI1383,High School,Professional
YBI1384,Graduate,Management
YBI1385,Graduate,Management
YBI1386,Graduate,Management
YBI1387,Graduate,Management
YBI1388,Graduate,Management
YBI1389,High School,Professional
YBI1390,Graduate,Management
YBI1391,Graduate,Management
YBI1392,Graduate,Management
YBI1393,Graduate,Management
YBI1394,Graduate,Management
YBI1395,Graduate,Management
YBI1396,Graduate,Management
YBI1397,Graduate,Management
YBI1398,Graduate,Management
YBI1399,Graduate,Management
YBI1400,Graduate,Factory
YBI1401,Graduate,Factory
YBI1402,Graduate,Factory
YBI1403,Graduate,Factory
YBI1404,Graduate,Factory
YBI1405,Graduate,Office
YBI1406,Graduate,Office
YBI1407,Graduate,Factory
YBI1408,Graduate,Factory
YBI1409,Graduate,Factory
YBI1410,Graduate,Factory
YBI1411,Graduate,Office
YBI1412,Graduate,Office
YBI1413,Graduate,Office
YBI1414,Graduate,Office
YBI1415,Graduate,Office
YBI1416,Graduate,Office
YBI1417,High School,Factory
YBI1418,High School,Factory
YBI1419,High School,Factory
YBI1420,High School,Factory
YBI1421,High School,Factory
YBI1422,High School,Factory
YBI1423,High School,Factory
YBI1424,Graduate,Office
YBI1425,High School,Factory
YBI1426,High School,Factory
YBI1427,Graduate,Office
YBI1428,Graduate,Office
YBI1429,High School,Factory
YBI1430,High School,Factory
YBI1431,High School,Factory
YBI1432,High School,Factory
YBI1433,Graduate,Office
YBI1434,High School,Factory
YBI1435,High School,Factory
YBI1436,Graduate,Office
YBI1437,High School,Factory
YBI1438,Graduate,Office
YBI1439,High School,Factory
YBI1440,High School,Factory
YBI1441,High School,Factory
YBI1442,High School,Factory
YBI1443,High School,Factory
YBI1444,High School,Factory
YBI1445,High School,Factory
YBI1446,Graduate,Office
YBI1447,Graduate,Office
YBI1448,Graduate,Office
YBI1449,Graduate,Office
YBI1450,High School,Factory
YBI1451,High School,Factory
YBI1452,High School,Factory
YBI1453,High School,Factory
YBI1454,High School,Factory
YBI1455,High School,Factory
YBI1456,High School,Factory
YBI1457,Graduate,Office
YBI1458,Graduate,Office
YBI1459,Graduate,Office
YBI1460,Graduate,Office
YBI1461,Graduate,Office
YBI1462,Graduate,Office
YBI1463,High School,Factory
YBI1464,High School,Factory
YBI1465,Graduate,Office
YBI1466,High School,Factory
YBI1467,High School,Factory
YBI1468,Graduate,Office
YBI1469,Graduate,Office
YBI1470,Graduate,Office
YBI1471,Graduate,Office
YBI1472,High School,Factory
YBI1473,Graduate,Office
YBI1474,Graduate,Office
YBI1475,Graduate,Self Employeed
YBI1476,High School,Factory
YBI1477,High School,Factory
YBI1478,High School,Factory
YBI1479,High School,Factory
YBI1480,High School,Professional
YBI1481,Graduate,Management
YBI1482,Graduate,Management
YBI1483,Graduate,Management
YBI1484,High School,Self Employeed
YBI1485,High School,Professional
YBI1486,High School,Professional
YBI1487,High School,Professional
YBI1488,Graduate,Management
YBI1489,High School,Professional
YBI1490,Graduate,Management
YBI1491,Graduate,Management
YBI1492,High School,Professional
YBI1493,High School,Professional
YBI1494,High School,Professional
YBI1495,High School,Professional
YBI1496,High School,Professional
YBI1497,High School,Professional
YBI1498,High School,Professional
YBI1499,High School,Professional
YBI1500,High School,Professional
YBI1501,Graduate,Management
YBI1502,Graduate,Management
YBI1503,Graduate,Management
YBI1504,High School,Professional
YBI1505,High School,Professional
YBI1506,Graduate,Management
YBI1507,Graduate,Management
YBI1508,High School,Professional
YBI1509,High School,Professional
YBI1510,High School,Self Employeed
YBI1511,High School,Professional
YBI1512,High School,Professional
YBI1513,High School,Professional
YBI1514,High School,Professional
YBI1515,High School,Management
YBI1516,High School,Management
YBI1517,High School,Management
YBI1518,High School,Management
YBI1519,High School,Management
YBI1520,High School,Self Employeed
YBI1521,High School,Management
YBI1522,High School,Management
YBI1523,High School,Management
YBI1524,High School,Management
YBI1525,Graduate,Professional
YBI1526,Graduate,Professional
YBI1527,Graduate,Professional
YBI1528,Graduate,Professional
YBI1529,Graduate,Professional
YBI1530,Graduate,Professional
YBI1531,Graduate,Professional
YBI1532,Graduate,Professional
YBI1533,Graduate,Professional
YBI1534,Graduate,Professional
YBI1535,Graduate,Professional
YBI1536,Graduate,Professional
YBI1537,Graduate,Professional
YBI1538,Graduate,Professional
YBI1539,Graduate,Professional
YBI1540,High School,Management
YBI1541,High School,Management
YBI1542,High School,Management
YBI1543,High School,Management
YBI1544,High School,Professional
YBI1545,Graduate,Professional
YBI1546,High School,Management
YBI1547,High School,Professional
YBI1548,Graduate,Professional
YBI1549,High School,Management
YBI1550,Graduate,Management
YBI1551,Graduate,Management
YBI1552,Graduate,Management
YBI1553,Graduate,Management
YBI1554,Graduate,Management
YBI1555,High School,Factory
YBI1556,High School,Factory
YBI1557,Graduate,Professional
YBI1558,Graduate,Professional
YBI1559,Graduate,Professional
YBI1560,Graduate,Professional
YBI1561,High School,Office
YBI1562,High School,Factory
YBI1563,High School,Factory
YBI1564,High School,Factory
YBI1565,High School,Factory
YBI1566,High School,Office
YBI1567,High School,Office
YBI1568,High School,Factory
YBI1569,Graduate,Self Employeed
YBI1570,High School,Factory
YBI1571,High School,Factory
YBI1572,Graduate,Self Employeed
YBI1573,Graduate,Self Employeed
YBI1574,High School,Factory
YBI1575,High School,Factory
YBI1576,High School,Factory
YBI1577,High School,Factory
YBI1578,High School,Office
YBI1579,High School,Office
YBI1580,High School,Factory
YBI1581,High School,Factory
YBI1582,High School,Factory
YBI1583,High School,Factory
YBI1584,High School,Factory
YBI1585,High School,Office
YBI1586,High School,Office
YBI1587,High School,Office
YBI1588,High School,Office
YBI1589,High School,Office
YBI1590,High School,Office
YBI1591,High School,Office
YBI1592,High School,Office
YBI1593,Graduate,Self Employeed
YBI1594,Graduate,Self Employeed
YBI1595,Graduate,Self Employeed
YBI1596,High School,Office
YBI1597,High School,Office
YBI1598,High School,Office
YBI1599,Graduate,Self Employeed
YBI1600,Graduate,Self Employeed
YBI1601,Graduate,Self Employeed
YBI1602,Graduate,Self Employeed
YBI1603,Graduate,Self Employeed
YBI1604,Graduate,Self Employeed
YBI1605,High School,Factory
YBI1606,Graduate,Self Employeed
YBI1607,Graduate,Self Employeed
YBI1608,Graduate,Self Employeed
YBI1609,High School,Office
YBI1610,High School,Factory
YBI1611,High School,Office
YBI1612,High School,Office
YBI1613,High School,Office
YBI1614,High School,Office
YBI1615,High School,Office
YBI1616,High School,Office
YBI1617,High School,Office
YBI1618,High School,Office
YBI1619,High School,Office
YBI1620,High School,Office
YBI1621,High School,Office
YBI1622,High School,Office
YBI1623,Graduate,Self Employeed
YBI1624,High School,Office
YBI1625,High School,Office
YBI1626,High School,Office
YBI1627,High School,Office
YBI1628,High School,Office
YBI1629,High School,Office
YBI1630,High School,Office
YBI1631,High School,Office
YBI1632,High School,Office
YBI1633,Graduate,Self Employeed
YBI1634,Graduate,Self Employeed
YBI1635,Graduate,Self Employeed
YBI1636,Graduate,Self Employeed
YBI1637,Graduate,Self Employeed
YBI1638,Graduate,Self Employeed
YBI1639,Graduate,Self Employeed
YBI1640,Graduate,Self Employeed
YBI1641,Graduate,Self Employeed
YBI1642,Graduate,Self Employeed
YBI1643,Graduate,Office
YBI1644,Graduate,Office
YBI1645,Graduate,Office
YBI1646,Graduate,Office
YBI1647,Graduate,Office
YBI1648,Graduate,Office
YBI1649,High School,Factory
YBI1650,High School,Factory
YBI1651,High School,Factory
YBI1652,High School,Factory
YBI1653,Graduate,Office
YBI1654,High School,Factory
YBI1655,High School,Factory
YBI1656,Graduate,Office
YBI1657,Graduate,Office
YBI1658,Graduate,Self Employeed
YBI1659,Graduate,Self Employeed
YBI1660,High School,Factory
YBI1661,High School,Factory
YBI1662,High School,Factory
YBI1663,High School,Factory
YBI1664,Graduate,Self Employeed
YBI1665,High School,Factory
YBI1666,High School,Factory
YBI1667,High School,Factory
YBI1668,High School,Factory
YBI1669,High School,Factory
YBI1670,High School,Factory
YBI1671,High School,Factory
YBI1672,High School,Factory
YBI1673,High School,Factory
YBI1674,Graduate,Professional
YBI1675,Graduate,Professional
YBI1676,Graduate,Professional
