CustID,Age,Gender,City,AccountType,Balance,LoanAmt,EMI,Default
410,34,F,Rajkot,Savings,306234.23,542411.21,24099.32,Yes
411,23,M,Agartala,Loan,363346.61,210942.77,25433.62,Yes
412,49,F,Danapur,Savings,57736.18,394798.4,19101.11,No
413,45,F,Kishanganj,Savings,13830.32,267451.36,47398.68,Yes
414,53,M,Chapra,Savings,213568.22,948434.6,37225.77,Yes
415,28,F,Bahraich,Current,62534.52,119411.13,26021.2,No
416,48,M,Ballia,Savings,40838.84,827628.58,9782.32,Yes
417,43,F,Sasaram,Loan,7237.17,359111.4,6947.31,No
418,59,M,Anand,Current,314217.72,770210.57,15463.66,No
419,34,F,Shivpuri,Current,258986.06,863371.48,32469.42,No
420,43,M,Phusro,Current,4584.52,744258.26,9152.38,Yes
421,64,M,Raichur,Savings,70804.9,310914.53,7429.62,No
422,47,M,Ajmer,Loan,275751.24,566852.67,22716.07,Yes
423,65,M,Jalna,Savings,168841.29,188598.72,1978.74,No
424,46,F,Alappuzha,Savings,135288.67,899902.92,47633.22,Yes
425,46,M,Rajpur Sonarpur,Savings,94133.28,840158.04,25879.63,No
426,49,F,Raurkela Industrial Township,Savings,380149.22,707461.36,47806.4,Yes
427,45,F,Agra,Loan,92321.09,484502.27,15514.36,Yes
428,42,M,Ahmednagar,Savings,76323.96,478320.35,9019.83,Yes
429,65,M,Satna,Current,342304.29,508759.68,41555.29,Yes
430,39,F,Ballia,Loan,92037.43,294909.34,8549.41,Yes
431,28,M,Dehradun,Current,415911.14,957160.89,23247.12,Yes
432,62,F,Dehradun,Savings,22887.24,165336.92,31437.16,No
433,45,F,Gwalior,Loan,185897.42,74473.2,3313.46,No
434,35,M,Gangtok,Current,241802.93,262259.13,10457.59,No
435,23,M,Jehanabad,Loan,380822.44,552691.16,18311.35,No
436,36,M,Delhi,Current,44583.15,851204.77,35664.23,Yes
437,54,F,Anand,Loan,493462.53,344709.8,16150.75,Yes
438,58,M,Raichur,Current,259826.12,261225.83,29532.44,No
439,46,M,Navi Mumbai,Current,492574.73,277492.29,33270.1,Yes
440,26,M,Narasaraopet,Current,381920.58,975516.27,757.47,No
441,33,F,Raichur,Current,74298.43,988589.55,19455.16,Yes
442,55,M,Guntakal,Current,35766.38,22260.72,1143.41,Yes
443,53,M,Guwahati,Savings,28553.38,480464.93,12188.73,Yes
444,47,F,Ambala,Savings,163736.72,540552.66,30788.42,No
445,58,M,Panihati,Savings,486118.6,449161.61,49285.48,Yes
446,48,F,Orai,Current,26881.34,95347.76,48544.9,Yes
447,37,M,Rajpur Sonarpur,Current,357801.28,605918.91,37866.03,Yes
448,47,F,Visakhapatnam,Loan,478978.73,77560.97,34264.96,Yes
449,32,M,Chinsurah,Loan,7628.47,121636.4,7116.72,Yes
450,52,F,Sultan Pur Majra,Loan,274332.51,546739.41,213.05,Yes
451,35,M,Naihati,Loan,333551.91,272895.02,7893.53,No
452,38,F,Madanapalle,Current,113105.8,661692.39,47892.0,Yes
453,53,M,Kolhapur,Savings,263509.62,461781.14,25244.07,Yes
454,45,F,Fatehpur,Current,474428.02,90366.43,48419.28,Yes
455,31,M,Saharsa,Current,327663.2,755597.65,21268.31,No
456,24,F,Bhubaneswar,Loan,434155.65,932840.02,41769.4,No
457,48,F,Jamalpur,Loan,485935.77,802148.52,5388.99,No
458,18,M,Ratlam,Savings,162758.21,479392.92,26718.6,Yes
459,44,F,Bhusawal,Loan,89482.99,997384.74,14745.02,No
460,31,M,Dindigul,Current,362176.66,782913.43,7473.15,Yes
461,26,M,Tumkur,Loan,372019.47,475518.84,36913.44,Yes
462,62,M,Tadepalligudem,Loan,295764.26,782032.45,32554.37,Yes
463,58,M,Erode,Current,353973.25,136287.69,3558.44,No
464,31,F,Bikaner,Current,346657.48,485619.2,23081.96,Yes
465,52,M,Bareilly,Savings,37592.82,556662.75,44797.3,Yes
466,50,F,Sri Ganganagar,Loan,452765.67,489127.12,15910.48,Yes
467,53,F,Jehanabad,Savings,209578.6,64450.83,28460.78,Yes
468,38,M,Pudukkottai,Savings,253132.52,318848.78,156.69,Yes
469,54,F,Nandyal,Savings,260224.94,16631.55,13102.07,No
470,22,F,Tirunelveli,Savings,369352.58,369501.38,34090.42,No
471,50,M,Machilipatnam,Savings,170216.59,321030.38,17780.85,Yes
472,58,M,Ranchi,Savings,95697.62,565758.2,2118.17,Yes
473,18,F,Tenali,Loan,32169.64,885395.77,29902.07,No
474,39,F,Phusro,Current,287590.5,486700.64,7096.27,Yes
475,43,F,Asansol,Loan,473869.2,566846.67,14030.08,Yes
476,49,F,Singrauli,Loan,48650.26,963942.75,37196.44,Yes
477,20,M,Giridih,Savings,86136.28,304554.04,48845.06,Yes
478,41,F,Gandhinagar,Savings,348296.22,618545.84,33783.39,Yes
479,53,M,Faridabad,Savings,361428.71,991466.83,43405.19,Yes
480,18,F,Bhilai,Loan,336067.77,989160.82,26306.37,Yes
481,60,F,Nizamabad,Savings,107086.68,925912.59,23876.4,No
482,23,M,Nanded,Current,46603.56,418257.73,35939.0,No
483,46,F,New Delhi,Current,381490.01,886902.79,49859.29,Yes
484,43,F,Dhule,Current,335162.19,531649.31,29952.53,No
485,61,F,Bijapur,Savings,405755.9,547842.58,21346.87,Yes
486,64,M,Tirunelveli,Loan,392347.07,562056.38,27407.65,No
487,43,F,Berhampore,Current,232304.79,860392.43,12808.45,Yes
488,44,F,Thrissur,Current,471179.69,259195.86,31957.62,Yes
489,49,M,Solapur,Savings,48665.9,143928.06,22226.91,Yes
490,43,M,Vasai-Virar,Savings,470471.95,650423.61,48501.45,Yes
491,24,F,Saharsa,Loan,45636.93,596510.51,48436.75,No
492,64,M,Kalyan-Dombivli,Savings,491811.16,482988.33,46221.26,Yes
493,51,F,Coimbatore,Savings,134529.33,739128.31,4318.48,No
494,65,M,Tadepalligudem,Current,26817.07,429083.03,10670.4,No
495,51,M,South Dumdum,Savings,125871.16,105592.23,13834.75,Yes
496,24,M,Thoothukudi,Savings,138466.7,879650.89,25559.03,No
497,45,M,Bhopal,Loan,218773.11,713842.33,33174.45,Yes
498,35,M,Bijapur,Current,344781.21,405039.32,26136.52,Yes
499,42,F,Raichur,Savings,107511.17,637586.1,2569.42,No
500,42,F,Dharmavaram,Loan,493132.86,151726.25,32268.8,Yes
501,40,M,Mysore,Savings,38542.38,956814.1,23289.82,No
502,19,M,Hindupur,Loan,2860.41,531826.73,8478.68,Yes
503,42,F,Begusarai,Current,96055.68,667127.96,18954.6,Yes
504,36,F,Farrukhabad,Savings,300405.75,738546.81,20525.18,Yes
505,62,F,Hosur,Loan,359052.16,78697.95,34357.0,No
506,42,F,Bhavnagar,Loan,496781.07,381684.01,40015.62,Yes
507,35,F,Cuttack,Current,359635.94,741072.15,20558.29,No
508,27,M,Surat,Current,448274.13,996373.99,22732.18,No
509,64,F,Saharsa,Savings,221178.16,528997.24,48438.61,No
510,37,F,Morbi,Current,58728.49,342268.6,12213.53,No
511,24,F,Naihati,Loan,53238.61,329365.3,8715.5,No
512,58,F,Jaipur,Savings,116397.78,244226.23,34940.06,Yes
513,62,M,Kolkata,Loan,422552.14,486987.26,39064.12,No
514,44,F,Ujjain,Savings,36945.6,881523.7,8569.35,No
515,60,M,Mehsana,Current,478146.81,670750.67,30197.91,Yes
516,37,M,Tiruchirappalli,Loan,467850.27,891041.09,38607.72,Yes
517,61,M,Khandwa,Savings,331677.33,612688.41,24896.79,Yes
518,57,F,Junagadh,Loan,1966.61,786169.57,10622.89,No
519,47,F,Unnao,Savings,242527.68,718902.14,4444.58,No
520,44,M,Anand,Current,269114.23,609095.97,40906.58,Yes
521,25,M,Rourkela,Savings,453598.66,91866.04,45628.86,Yes
522,58,M,Pallavaram,Savings,10354.8,542049.57,26399.24,Yes
523,42,M,Kharagpur,Current,301548.24,900228.85,38834.44,Yes
524,49,F,Jamnagar,Current,319683.38,710532.18,2678.16,Yes
525,24,F,Phagwara,Current,371157.3,476122.32,23093.24,No
526,60,F,Bokaro,Current,246510.25,591476.36,30074.47,No
527,60,F,Akola,Savings,490717.77,37566.03,47075.54,Yes
528,34,M,Sagar,Current,246673.56,226155.95,19555.94,No
529,62,M,Kumbakonam,Loan,320208.56,19107.79,43282.65,Yes
530,27,F,Bhusawal,Loan,70938.04,159282.7,13038.9,Yes
531,44,F,Kirari Suleman Nagar,Current,164447.04,130514.08,47779.38,No
532,18,F,Kirari Suleman Nagar,Loan,14428.17,907951.56,46120.3,No
533,38,F,Saharsa,Loan,379972.79,792401.2,14452.43,Yes
534,61,M,Chapra,Savings,249377.01,130312.77,26298.1,No
535,23,F,Panchkula,Loan,291997.88,785770.1,47051.99,Yes
536,53,F,Buxar,Savings,66306.61,151285.21,33538.34,No
537,39,M,Asansol,Savings,470645.17,823281.41,44475.8,No
538,40,M,Kishanganj,Savings,266505.19,37498.79,29893.93,No
539,60,F,Kozhikode,Loan,239658.84,656671.38,7361.28,No
540,19,F,Vadodara,Current,84259.47,366544.05,9608.21,Yes
541,40,M,Guna,Loan,139295.55,423492.59,13284.13,Yes
542,20,M,Aurangabad,Current,338340.01,778800.8,43335.52,No
543,62,M,Bulandshahr,Savings,70695.6,199615.18,10234.19,No
544,20,F,Secunderabad,Loan,369702.49,936824.45,49572.68,No
545,26,F,Morena,Current,296394.07,163313.21,8366.68,No
546,42,F,Hyderabad,Loan,273558.76,82540.6,29992.81,No
547,24,F,Tiruppur,Savings,118248.5,399783.01,15516.9,No
548,54,F,Katihar,Loan,313534.05,34385.0,12520.02,Yes
549,49,M,Raipur,Current,134362.39,181298.59,44591.5,Yes
550,59,F,Phagwara,Savings,159917.61,103840.31,23479.66,Yes
551,24,M,Avadi,Savings,420053.65,536950.87,33706.07,Yes
552,45,M,Mangalore,Current,182412.56,236167.89,10043.89,No
553,41,M,Aizawl,Loan,143369.38,261271.08,36923.1,No
554,38,M,Vijayanagaram,Savings,202659.45,880817.46,3265.34,Yes
555,49,M,Eluru,Current,87419.77,461592.88,14391.69,Yes
556,22,M,Nagpur,Loan,218430.88,16608.1,24082.27,Yes
557,25,M,Maheshtala,Loan,318832.3,957901.77,8915.7,No
558,26,M,Raiganj,Current,150020.91,804977.35,39323.87,No
559,25,M,Vijayanagaram,Savings,173355.86,425276.59,359.38,No
560,21,M,Dewas,Current,251026.42,356998.68,48581.61,No
561,57,M,Warangal,Current,255637.61,133271.75,29050.92,Yes
562,25,M,Aurangabad,Loan,410334.3,773556.51,19425.1,Yes
563,26,F,Bangalore,Current,50133.64,289596.85,47597.73,Yes
564,29,M,Baranagar,Loan,364563.35,294062.83,22309.13,No
565,21,M,Tadipatri,Loan,452082.78,40868.39,10436.73,No
566,45,M,Bellary,Loan,365401.0,714642.88,22512.82,No
567,50,F,Mehsana,Loan,323157.79,26208.47,36293.36,No
568,27,M,Ghaziabad,Current,14823.53,461452.25,28105.66,Yes
569,36,M,Gopalpur,Current,134735.71,647953.22,21669.9,No
570,57,F,Ozhukarai,Savings,324899.39,64459.34,41917.13,No
571,23,F,Sasaram,Current,439550.06,559635.98,46294.88,No
572,62,F,Bhiwandi,Savings,355731.32,419536.82,49432.23,No
573,60,M,Baranagar,Current,427003.34,89796.58,35010.53,Yes
574,61,F,Rampur,Savings,487324.54,564377.61,19031.15,No
575,40,F,Tezpur,Savings,101719.01,906203.59,30867.97,No
576,62,F,Haldia,Current,391894.3,169411.63,49728.66,No
577,61,M,Ambarnath,Loan,461851.52,411034.88,5311.87,Yes
578,37,F,Bhind,Loan,18211.34,761514.85,21150.89,No
579,32,M,New Delhi,Loan,441648.12,391842.67,6118.0,Yes
580,23,M,Panihati,Loan,76739.18,194882.68,48683.75,Yes
581,56,F,Bhubaneswar,Loan,58723.29,14886.59,26354.94,Yes
582,28,M,Surat,Loan,346374.88,393971.33,40238.27,Yes
583,43,F,Bhusawal,Loan,247099.05,795037.46,1541.11,Yes
584,48,F,Vasai-Virar,Current,191118.6,991300.5,19545.68,Yes
585,59,F,Chinsurah,Loan,199158.22,351581.0,49035.0,Yes
586,47,F,Raipur,Loan,236734.16,91015.58,32587.23,No
587,39,F,Anand,Current,245958.08,152818.27,43040.55,Yes
588,40,M,Gorakhpur,Loan,268612.01,794806.35,43517.66,Yes
589,63,F,Bihar Sharif,Loan,156634.4,225855.64,25760.13,No
590,55,F,Jamshedpur,Savings,400067.9,802211.5,42147.32,No
591,37,M,Bettiah,Savings,259987.57,460486.38,42304.86,No
592,32,F,Proddatur,Savings,123079.31,690907.63,26268.74,No
593,35,F,Gandhinagar,Current,431769.6,31591.95,16287.77,No
594,26,M,Sonipat,Savings,139188.84,38564.66,27168.88,No
595,28,F,Kalyan-Dombivli,Loan,377922.16,96647.13,20644.28,Yes
596,34,F,Rourkela,Current,124088.8,431325.86,4318.31,Yes
597,54,F,Patna,Savings,161517.13,54444.19,8506.87,Yes
598,38,M,Kurnool,Savings,335542.72,259339.32,17039.76,No
599,51,F,Nadiad,Loan,153722.38,488059.05,26357.19,No
600,26,M,Ahmedabad,Loan,304388.8,853150.2,20848.85,No
601,46,F,Bhatpara,Loan,269004.15,824758.57,13375.93,No
602,21,F,Tinsukia,Loan,387775.08,304870.26,23647.1,Yes
603,61,F,Sirsa,Loan,170687.45,618209.54,8404.6,Yes
604,58,F,Mehsana,Current,422083.87,470684.71,35174.88,Yes
605,41,M,Thoothukudi,Current,284756.31,541352.08,15287.21,Yes
606,42,F,Dhanbad,Current,146125.46,27533.93,38634.63,No
607,29,F,New Delhi,Loan,268346.01,616557.14,377.33,No
608,28,F,Ramagundam,Savings,330406.8,665375.41,5577.66,Yes
609,23,M,Unnao,Savings,312528.46,937465.48,38893.01,Yes
610,30,F,Amroha,Savings,388334.18,955440.95,11854.06,No
611,28,M,Gorakhpur,Current,281697.14,115280.51,24945.03,Yes
612,46,F,Nanded,Loan,437614.41,593520.25,26209.99,Yes
613,22,F,Guntakal,Loan,112654.92,895382.82,1630.24,No
614,61,F,Jaipur,Loan,218888.13,135955.75,31264.53,No
615,49,F,Coimbatore,Savings,126268.28,285417.93,44715.8,No
616,51,F,Sambalpur,Loan,410533.93,541057.88,15676.28,No
617,41,M,Ghaziabad,Savings,246645.25,197105.94,2524.51,No
618,22,M,Panipat,Loan,41682.97,519611.02,15718.83,No
619,24,M,Karawal Nagar,Current,118612.11,609487.77,40961.65,No
620,64,M,Sirsa,Loan,323936.15,302466.83,9603.08,No
621,45,F,Mangalore,Savings,130941.95,46372.46,42892.64,No
622,22,M,Raebareli,Loan,258339.14,180860.5,25835.12,Yes
623,35,M,Erode,Current,385107.88,811074.93,29587.87,No
624,23,F,Medininagar,Loan,250847.23,890397.51,35367.92,No
625,32,F,Dhule,Loan,353526.07,432445.48,40616.35,Yes
626,51,M,Bathinda,Savings,87806.11,394345.03,41888.8,Yes
627,35,M,Bhiwandi,Loan,401404.04,262614.46,33213.95,No
628,25,F,Udaipur,Loan,489973.18,810544.33,42816.5,Yes
629,22,M,Coimbatore,Loan,286025.5,956657.57,31212.57,Yes
630,54,F,Sagar,Current,260222.78,354134.96,19332.48,No
631,36,M,Navi Mumbai,Loan,412469.61,623952.2,13223.18,No
632,37,M,Bidhannagar,Current,385197.6,589497.57,39490.02,Yes
633,38,M,Etawah,Savings,300994.83,613183.4,38008.76,Yes
634,55,F,Visakhapatnam,Current,205487.02,244804.89,3598.71,No
635,37,F,Kottayam,Savings,268673.65,748308.5,5559.01,Yes
636,44,F,Ambala,Current,27885.84,611979.35,33900.69,Yes
637,29,F,Gopalpur,Loan,424268.0,853589.65,30592.11,Yes
638,45,M,Kolhapur,Savings,195976.19,940438.48,12941.93,No
639,21,M,Belgaum,Savings,252116.17,505518.38,11162.81,Yes
640,43,F,Thiruvananthapuram,Loan,350961.93,726361.75,30729.14,Yes
641,33,F,Ulhasnagar,Savings,235399.91,850356.76,33668.86,Yes
642,26,F,Khammam,Savings,366005.64,780834.65,39168.99,No
643,22,F,Bahraich,Loan,157999.34,520375.15,39964.32,No
644,21,F,Tenali,Savings,8261.0,716323.2,12982.45,Yes
645,49,M,Purnia,Current,422799.45,495315.19,20644.97,Yes
646,47,M,Berhampore,Savings,415461.89,57311.11,3398.24,No
647,26,F,Bokaro,Loan,151071.46,580155.19,36584.1,No
648,30,F,Jodhpur,Loan,230481.58,407286.67,38805.0,Yes
649,45,F,Bareilly,Savings,272898.13,152809.47,42766.98,Yes
650,48,M,Chinsurah,Savings,131526.23,183946.48,2733.74,No
651,51,M,Nagpur,Current,122238.13,708285.67,46756.28,Yes
652,29,F,Ahmedabad,Current,183591.82,456041.86,20805.73,No
653,60,F,Chapra,Current,395397.3,458071.18,30689.56,Yes
654,38,F,Machilipatnam,Current,136289.17,229879.81,48439.76,Yes
655,46,M,Bardhaman,Loan,2972.91,475592.98,41144.24,Yes
656,52,M,Hajipur,Current,17134.62,264361.46,9443.36,Yes
657,28,F,Karnal,Loan,155495.22,36268.94,6105.84,No
658,36,F,Ujjain,Current,140276.44,777414.41,41397.13,No
659,53,M,Bilaspur,Loan,441179.7,482550.49,45634.98,Yes
660,27,F,Imphal,Current,31131.13,796520.92,23436.32,Yes
661,40,F,Gaya,Loan,161247.09,511098.32,16792.98,No
662,35,M,Bathinda,Loan,347923.24,843527.48,32735.77,No
663,41,F,Kumbakonam,Loan,209909.75,384871.5,44287.91,No
664,19,M,Uluberia,Loan,251172.83,768485.09,49203.85,Yes
665,55,M,Bidhannagar,Loan,376952.57,760416.08,20102.03,No
666,65,F,Thoothukudi,Savings,432425.41,998669.52,19744.32,Yes
667,24,F,Buxar,Loan,7002.18,331033.38,12762.14,Yes
668,53,F,Sultan Pur Majra,Loan,145840.53,943882.39,9327.93,Yes
669,29,F,Siliguri,Savings,218503.64,218333.22,8852.77,No
670,36,M,Silchar,Savings,18469.56,835709.71,32224.51,Yes
671,45,F,Srikakulam,Savings,270012.91,40919.9,37134.15,Yes
672,37,M,Guntakal,Savings,32416.51,845475.26,10808.9,Yes
673,39,M,Bulandshahr,Current,12666.3,616148.79,43598.42,Yes
674,54,F,Dibrugarh,Current,363372.5,293355.77,36770.7,No
675,43,F,Bathinda,Loan,338022.22,14510.57,11069.8,Yes
676,35,M,Srinagar,Savings,167512.1,146711.09,49640.78,No
677,60,F,Sonipat,Savings,251192.0,178452.05,561.43,No
678,18,M,Pallavaram,Loan,387085.46,983458.73,46685.03,No
679,25,M,Kumbakonam,Savings,345406.7,71660.86,11316.95,Yes
680,30,F,Visakhapatnam,Savings,258390.3,225799.59,27162.12,Yes
681,52,M,South Dumdum,Current,55985.09,407795.57,9907.54,Yes
682,57,M,Khammam,Loan,150764.56,7027.45,39474.1,Yes
683,33,F,Bally,Loan,26708.79,719045.93,25291.74,No
684,65,F,Pondicherry,Current,51105.73,144250.48,20482.37,Yes
685,36,F,Kota,Loan,84512.5,230832.01,20444.98,Yes
686,56,F,Bhubaneswar,Savings,301262.61,185933.86,24623.15,Yes
687,19,M,Alwar,Current,346137.64,494030.47,3978.9,Yes
688,39,M,Coimbatore,Savings,427759.04,311892.36,29168.97,Yes
689,47,M,Pune,Current,407412.12,551951.05,42873.54,Yes
690,36,F,Bareilly,Savings,413881.72,988567.2,28282.14,Yes
691,59,F,Lucknow,Current,119122.51,529961.9,31403.8,Yes
692,25,F,Jaunpur,Loan,250122.0,953085.95,14979.25,Yes
693,32,M,Purnia,Current,280062.66,578237.95,3437.35,No
694,24,F,Gwalior,Loan,133604.22,170750.02,47370.41,No
695,56,M,Aligarh,Current,241863.41,693748.86,19978.89,No
696,51,M,Chandrapur,Current,40309.52,129278.16,45055.8,Yes
697,31,M,Gandhinagar,Savings,455598.08,186477.96,28679.53,No
698,47,M,Hindupur,Current,459768.95,51169.72,17790.46,No
699,35,F,Madurai,Loan,471704.46,618129.03,45928.85,Yes
700,25,F,Bhiwandi,Savings,199569.94,447700.27,42042.27,Yes
701,29,M,Dehri,Current,97185.8,399921.04,16296.68,Yes
702,19,F,Coimbatore,Loan,181996.25,747749.02,38348.74,No
703,47,M,Kota,Savings,118058.4,484272.53,742.74,No
704,51,F,Dhanbad,Savings,45166.73,817361.78,31646.62,No
705,44,M,Sultan Pur Majra,Savings,397871.02,528138.88,13125.76,No
706,60,M,Surendranagar Dudhrej,Savings,103261.18,474122.44,4476.23,Yes
707,52,F,Gorakhpur,Loan,180928.64,509029.84,32053.87,No
708,65,M,Alwar,Loan,171231.9,150856.38,4042.82,No
709,30,F,Raipur,Loan,84469.22,414866.77,13387.43,No
710,51,F,Karaikudi,Current,298494.52,98654.86,1073.04,Yes
711,38,F,Pallavaram,Current,29103.58,296556.61,9748.84,No
712,62,M,Akola,Savings,380315.66,469719.73,30039.41,Yes
713,27,M,Yamunanagar,Current,333345.54,253066.29,32779.05,No
714,46,F,Ludhiana,Current,129801.1,400892.48,6027.04,No
715,54,M,Jalandhar,Savings,263391.04,549756.39,41532.47,No
716,50,F,Bahraich,Current,219090.45,59263.71,27000.77,No
717,58,M,Bangalore,Loan,421848.26,955035.32,23820.85,No
718,43,M,Bhilai,Loan,33525.97,561890.65,20641.94,Yes
719,18,F,Kozhikode,Savings,69735.85,234562.49,7475.68,Yes
720,36,M,Mango,Loan,164282.1,73366.06,41629.91,No
721,23,F,Cuttack,Current,355546.98,665387.21,5083.36,Yes
722,34,F,Madhyamgram,Savings,32357.64,444112.32,9274.2,Yes
723,35,F,Khammam,Savings,389741.96,297012.65,34732.71,No
724,38,M,Kulti,Savings,330630.4,944177.16,20759.51,Yes
725,60,M,Agra,Current,348644.89,993600.93,29714.9,Yes
726,24,M,Vadodara,Savings,457575.24,69466.17,42611.32,Yes
727,54,M,Patna,Current,312167.65,857784.67,29688.97,No
728,60,M,Bareilly,Current,481986.41,325058.8,6059.98,Yes
729,20,M,Gudivada,Savings,295333.27,148632.08,28738.86,No
730,28,F,Jhansi,Loan,492237.98,226031.7,15576.85,Yes
731,27,F,Bhalswa Jahangir Pur,Current,210197.56,412220.75,3614.23,Yes
732,34,M,Khora ,Savings,3688.73,730355.51,16105.03,Yes
733,61,M,Kumbakonam,Loan,312133.0,780128.85,49942.0,Yes
734,40,M,Thane,Current,166303.35,23843.4,1119.09,No
735,58,M,Dindigul,Current,343714.43,512041.11,27898.08,No
736,24,M,Thiruvananthapuram,Savings,282234.54,399711.26,13210.82,Yes
737,57,M,Amravati,Loan,455590.41,332991.6,36661.02,Yes
738,42,M,Jalandhar,Savings,367526.84,987152.7,18717.96,Yes
739,60,M,Morena,Savings,419683.6,25948.33,48101.22,Yes
740,22,M,Tenali,Loan,116120.62,447681.99,26936.89,No
741,57,M,Bilaspur,Current,136204.53,955858.06,6826.67,Yes
742,65,M,Mumbai,Savings,319241.36,115556.18,31357.91,No
743,50,M,North Dumdum,Current,251138.79,533023.49,4959.11,No
744,37,M,Pimpri-Chinchwad,Current,240623.57,480421.53,11307.3,Yes
745,46,F,Imphal,Savings,378840.65,6160.55,32812.05,Yes
746,36,M,Pallavaram,Savings,356535.59,773409.02,26853.72,Yes
747,24,F,Shimla,Loan,430103.96,963686.39,19223.8,Yes
748,59,F,Udupi,Loan,190120.02,586727.44,26787.77,No
749,61,M,New Delhi,Savings,364055.96,802612.16,10165.79,No
750,33,F,Nagercoil,Current,143833.45,783424.34,23873.35,No
751,19,M,Silchar,Current,367220.59,136685.66,10920.58,Yes
752,45,M,Sambhal,Loan,251903.35,563432.58,23922.99,Yes
753,32,M,Bidar,Loan,448685.35,422201.26,25305.07,Yes
754,56,F,Thanjavur,Current,207343.8,344280.64,18250.51,No
755,61,F,Bareilly,Current,168222.23,963500.47,23740.43,Yes
756,63,F,Saharanpur,Savings,411006.25,936678.62,13706.82,No
757,55,F,Mumbai,Savings,278350.41,915365.05,27984.49,No
758,44,M,Nizamabad,Savings,191409.64,120901.04,42028.52,Yes
759,40,F,Panvel,Savings,384664.54,908776.18,45582.46,Yes
760,60,F,Sirsa,Current,164597.38,720264.41,7606.15,No
761,44,F,Sirsa,Loan,412454.42,959485.82,20104.95,No
762,21,M,Shivpuri,Current,353636.12,399744.69,35306.66,No
763,27,F,Vijayawada,Loan,13680.36,76229.17,27795.43,No
764,20,F,Phusro,Loan,384657.13,852497.67,49109.16,Yes
765,51,M,Berhampur,Savings,285819.45,950987.42,25815.06,No
766,40,M,Raipur,Current,94805.97,150049.66,10660.14,No
767,21,M,Tadipatri,Current,43802.99,570186.89,42637.96,Yes
768,29,M,Mathura,Loan,194034.54,743380.91,49798.1,Yes
769,61,F,Aizawl,Loan,318615.57,738693.39,28347.03,Yes
770,61,M,Bhagalpur,Loan,464362.05,236892.42,30735.24,Yes
771,65,M,Sambhal,Loan,320349.42,88551.38,6408.14,No
772,56,F,Mahbubnagar,Current,66019.57,791233.36,27834.74,No
773,24,F,Shimla,Current,152755.03,365181.32,7974.4,No
774,19,M,Baranagar,Loan,324558.09,804831.61,36902.47,Yes
775,19,F,Jaunpur,Loan,408308.67,423714.31,39362.42,No
776,60,F,Gandhinagar,Current,107290.85,885749.31,28547.37,Yes
777,38,F,Silchar,Current,421681.08,925137.5,35259.68,No
778,55,M,Varanasi,Loan,198398.99,416261.66,48308.06,Yes
779,29,F,Uluberia,Current,323296.77,592518.9,31146.65,Yes
780,53,M,Davanagere,Loan,378316.5,956350.67,8760.2,Yes
781,46,M,Morena,Savings,484164.28,704040.23,33574.53,No
782,56,F,Mangalore,Savings,215034.87,756287.67,45861.28,No
783,28,F,Hosur,Loan,167121.69,545428.2,48382.33,Yes
784,28,M,Agra,Savings,362408.58,988136.93,15593.86,No
785,46,F,Kulti,Loan,480835.46,517991.09,32643.65,Yes
786,64,M,Ulhasnagar,Loan,149532.95,620468.16,16487.1,Yes
787,47,F,Miryalaguda,Loan,143914.94,730037.44,43743.68,No
788,45,F,Ratlam,Savings,209671.5,45645.08,3779.09,No
789,48,M,Sasaram,Loan,371754.72,279121.89,28504.54,Yes
790,22,M,Surendranagar Dudhrej,Current,25127.92,214182.29,8701.75,No
791,39,M,Guwahati,Savings,246171.7,216357.43,6450.82,No
792,27,F,Mangalore,Current,43456.14,791053.22,24619.12,No
793,26,M,North Dumdum,Savings,314481.3,493751.87,1026.1,No
794,46,M,Belgaum,Savings,369397.63,839329.22,23168.31,No
795,49,F,Kozhikode,Loan,313323.39,127535.29,40264.46,No
